university of new mexico	university of alaska fairbanks	2	domestic
university of new mexico	american university	2	domestic
university of alaska fairbanks	united states department of agriculture	2	domestic
university of alaska fairbanks	duke university	4	domestic
university of alaska fairbanks	university of washington	2	domestic
university of alaska fairbanks	national oceanic and atmospheric administration	3	Unknown
university of alaska fairbanks	rutgers university	2	domestic
university of alaska fairbanks	conservation international	2	trans-continental
university of alaska fairbanks	university of rhode island	2	domestic
university of alaska fairbanks	san diego state university	2	domestic
university of alaska fairbanks	northumbria university	2	trans-continental
university of south africa	great zimbabwe university	4	international
ohio state university	university of florida	2	domestic
ohio state university	university of minnesota	2	domestic
ohio state university	university of vermont	4	domestic
carter center	emory university	4	domestic
carter center	university of cambridge	2	trans-continental
carter center	university of california san francisco	2	domestic
emory university	university of los andes	2	Unknown
emory university	world health organization	4	trans-continental
emory university	university of california san francisco	2	domestic
emory university	international centre for diarrhoeal disease research bangladesh	2	Unknown
emory university	johns hopkins university	2	domestic
emory university	university of north carolina at chapel hill	2	domestic
inner mongolia university	arizona state university	3	trans-continental
inner mongolia university	chinese academy of sciences	2	domestic
arizona state university	chinese academy of sciences	3	trans-continental
arizona state university	university of houston	2	domestic
arizona state university	george washington university	2	domestic
arizona state university	clark university	2	domestic
arizona state university	pennsylvania state university	2	domestic
arizona state university	university of oxford	2	trans-continental
arizona state university	london school of economics and political science	2	trans-continental
university of tennessee	shandong university	2	trans-continental
university of tennessee	university of buenos aires	2	domestic
university of tennessee	chinese academy of sciences	2	trans-continental
university of tennessee	international institute for applied systems analysis	2	trans-continental
university of tennessee	beijing normal university	2	trans-continental
university of oxford	queen mary university of london	2	domestic
university of oxford	kenya medical research institute	6	trans-continental
university of oxford	wellcome trust	6	domestic
university of oxford	university of sydney	2	trans-continental
university of oxford	university of florida	3	trans-continental
university of oxford	university of southampton	4	trans-continental
university of oxford	university of aberdeen	2	domestic
university of oxford	university of reading	5	domestic
university of oxford	john radcliffe hospital	3	domestic
university of oxford	mahidol university	2	trans-continental
university of oxford	institute of tropical medicine antwerp	2	Unknown
university of oxford	save the children	2	trans-continental
university of oxford	king s college london	3	trans-continental
university of oxford	university college london	3	domestic
university of oxford	imperial college london	6	domestic
university of oxford	potsdam institute for climate impact research	2	Unknown
university of oxford	national center for atmospheric research	2	trans-continental
university of oxford	pacific institute	2	trans-continental
university of oxford	london school of economics and political science	2	domestic
university of oxford	world resources institute	2	trans-continental
university of oxford	kwame nkrumah university of science and technology	2	trans-continental
university of oxford	university of washington	2	trans-continental
university of oxford	world bank group	2	trans-continental
university of oxford	university of cambridge	3	domestic
university of oxford	michigan state university	2	trans-continental
university of oxford	world health organization	3	international
university of oxford	university of east anglia	3	domestic
university of oxford	aurecon	2	trans-continental
university of oxford	university of the free state	2	trans-continental
seoul national university	konkuk university	2	domestic
seoul national university	gyeongsang national university	2	domestic
seoul national university	hanoi medical university	8	international
seoul national university	hanoi school of public health	6	Unknown
seoul national university	seoul national university hospital	3	domestic
polytechnic university of milan	polytechnic university of turin	2	Unknown
curtin university	university of malaya	2	trans-continental
chinese academy of sciences	sun yat sen university	3	domestic
chinese academy of sciences	jilin university	2	domestic
chinese academy of sciences	zhejiang university	2	domestic
chinese academy of sciences	south china agricultural university	3	domestic
chinese academy of sciences	beijing forestry university	2	domestic
chinese academy of sciences	university of guelph	2	trans-continental
chinese academy of sciences	beijing normal university	6	domestic
chinese academy of sciences	university of florida	2	trans-continental
chinese academy of sciences	university of sydney	2	trans-continental
chinese academy of sciences	international institute for applied systems analysis	2	trans-continental
chinese academy of sciences	center for excellence in education	2	Unknown
chinese academy of sciences	helmholtz centre for environmental research ufz	2	Unknown
chinese academy of sciences	national research council	2	trans-continental
xiamen university	chongqing university	2	domestic
georgia institute of technology	illinois institute of technology	2	domestic
georgia institute of technology	university of minnesota	2	domestic
poznan university of technology	international institute for applied systems analysis	2	international
poznan university of technology	carleton university	2	trans-continental
international institute for applied systems analysis	carleton university	2	trans-continental
international institute for applied systems analysis	cgiar	2	international
international institute for applied systems analysis	potsdam institute for climate impact research	6	Unknown
international institute for applied systems analysis	national autonomous university of mexico	2	trans-continental
international institute for applied systems analysis	imperial college london	2	international
international institute for applied systems analysis	max planck society	2	international
international institute for applied systems analysis	london school of economics and political science	2	international
international institute for applied systems analysis	eni	2	international
international institute for applied systems analysis	vu university amsterdam	2	international
international institute for applied systems analysis	technical university of berlin	2	Unknown
international institute for applied systems analysis	graz university of technology	3	domestic
international institute for applied systems analysis	university college london	2	international
international institute for applied systems analysis	royal institute of technology	3	international
international institute for applied systems analysis	netherlands environmental assessment agency	5	Unknown
international institute for applied systems analysis	duke university	2	trans-continental
international institute for applied systems analysis	stockholm environment institute	3	Unknown
international institute for applied systems analysis	colorado school of mines	2	trans-continental
swedish university of agricultural sciences	royal swedish academy of sciences	2	Unknown
carleton university	university of surrey	2	trans-continental
carleton university	university of hull	2	trans-continental
carleton university	university of florida	2	international
university of ibadan	obafemi awolowo university	2	domestic
university of ibadan	king s college london	2	trans-continental
university of nebraska lincoln	kansas state university	2	domestic
shandong university	university of south australia	2	trans-continental
university of zimbabwe	chinhoyi university of technology	2	domestic
university of bern	university of rostock	2	Unknown
university of bern	world health organization	2	domestic
spanish national research council	university of cordoba	2	Unknown
spanish national research council	zoological society of london	2	Unknown
spanish national research council	conservation international	2	Unknown
spanish national research council	university of toulouse	2	Unknown
international water management institute	king s college london	4	international
international water management institute	bioversity international	2	trans-continental
international water management institute	cgiar	2	trans-continental
international water management institute	international center for agricultural research in the dry areas	2	domestic
international water management institute	flinders university	2	trans-continental
international water management institute	delft university of technology	2	trans-continental
temple university	university of toledo	2	domestic
temple university	suny downstate medical center	2	Unknown
temple university	st luke s university health network	2	Unknown
temple university	university of south florida	2	domestic
temple university	johns hopkins university	2	domestic
temple university	university of florida	2	domestic
temple university	east carolina university	2	domestic
temple university	mercy medical center	2	domestic
temple university	summa health system	2	domestic
temple university	rutgers university	2	domestic
polytechnic university of catalonia	delft university of technology	3	Unknown
polytechnic university of catalonia	autonomous university of barcelona	2	Unknown
polytechnic university of catalonia	stockholm international water institute	3	Unknown
university of basilicata	sapienza university of rome	2	Unknown
sapienza university of rome	university of rome tor vergata	2	Unknown
johns hopkins university	university of the western cape	3	trans-continental
johns hopkins university	world health organization	41	trans-continental
johns hopkins university	aga khan university	17	trans-continental
johns hopkins university	bill melinda gates foundation	7	domestic
johns hopkins university	duke university	3	domestic
johns hopkins university	university of pennsylvania	2	domestic
johns hopkins university	university of chicago	2	domestic
johns hopkins university	jhpiego	2	trans-continental
johns hopkins university	university of edinburgh	12	trans-continental
johns hopkins university	peking university	4	trans-continental
johns hopkins university	united nations population fund	4	trans-continental
johns hopkins university	save the children	20	trans-continental
johns hopkins university	global forum for health research	2	Unknown
johns hopkins university	university of virginia	3	domestic
johns hopkins university	college of health sciences bahrain	5	trans-continental
johns hopkins university	tulane university	4	domestic
johns hopkins university	rand corporation	2	domestic
johns hopkins university	george washington university	2	domestic
johns hopkins university	universidade federal de pelotas	6	trans-continental
johns hopkins university	international centre for diarrhoeal disease research bangladesh	6	Unknown
johns hopkins university	national institutes of health	3	domestic
johns hopkins university	yale university	4	domestic
johns hopkins university	queen mary university of london	2	trans-continental
johns hopkins university	university of california san francisco	8	domestic
johns hopkins university	university of minnesota	2	domestic
johns hopkins university	royal children s hospital	2	trans-continental
johns hopkins university	american university of beirut	2	trans-continental
johns hopkins university	university college london	5	trans-continental
johns hopkins university	university of liverpool	3	trans-continental
johns hopkins university	nationwide children s hospital	2	Unknown
johns hopkins university	national university of rwanda	2	trans-continental
johns hopkins university	mcgill university	2	international
johns hopkins university	dartmouth college	2	domestic
johns hopkins university	international medical corps	2	trans-continental
johns hopkins university	centers for disease control and prevention	6	domestic
johns hopkins university	ithaca college	2	domestic
johns hopkins university	university of florida	4	domestic
johns hopkins university	new york university	2	domestic
johns hopkins university	university of washington	6	domestic
johns hopkins university	university of split	3	trans-continental
johns hopkins university	public health foundation of india	2	Unknown
johns hopkins university	brigham and women s hospital	3	Unknown
johns hopkins university	economic policy institute	2	domestic
johns hopkins university	university of the philippines	2	trans-continental
johns hopkins university	medical research council	5	trans-continental
johns hopkins university	pennsylvania state university	2	domestic
johns hopkins university	karolinska institutet	2	trans-continental
johns hopkins university	cayetano heredia university	3	trans-continental
johns hopkins university	imperial college london	5	trans-continental
johns hopkins university	ucl institute of child health	2	Unknown
johns hopkins university	aga khan university hospital	2	trans-continental
johns hopkins university	brac university	2	trans-continental
johns hopkins university	university of maryland baltimore	2	domestic
johns hopkins university	johns hopkins university school of medicine	2	Unknown
johns hopkins university	world food programme	3	trans-continental
johns hopkins university	united states agency for international development	2	trans-continental
johns hopkins university	university of malawi	3	trans-continental
johns hopkins university	university of bristol	2	trans-continental
johns hopkins university	the george institute for global health	2	trans-continental
johns hopkins university	university of york	2	trans-continental
johns hopkins university	kathmandu	2	trans-continental
johns hopkins university	bioversity international	2	trans-continental
johns hopkins university	king s college london	2	trans-continental
johns hopkins university	university of toledo	2	domestic
johns hopkins university	suny downstate medical center	2	Unknown
johns hopkins university	st luke s university health network	2	Unknown
johns hopkins university	university of south florida	2	domestic
johns hopkins university	east carolina university	2	domestic
johns hopkins university	mercy medical center	2	domestic
johns hopkins university	summa health system	2	domestic
johns hopkins university	rutgers university	3	domestic
johns hopkins university	liverpool school of tropical medicine	3	trans-continental
karlsruhe institute of technology	university of gottingen	2	domestic
karlsruhe institute of technology	leibniz association	2	Unknown
university of tehran	islamic azad university	3	domestic
university of tehran	tarbiat modares university	2	domestic
university of tehran	tehran university of medical sciences	2	domestic
technical university of berlin	potsdam institute for climate impact research	4	Unknown
ca foscari university of venice	khalifa university	5	Unknown
ca foscari university of venice	university of milan	3	Unknown
mcgill university	imperial college london	2	trans-continental
mcgill university	council for scientific and industrial research	2	trans-continental
mcgill university	new york blood center	2	Unknown
mcgill university	mcgill university health centre	2	domestic
mcgill university	universite de montreal	2	domestic
mcgill university	university of washington	2	international
university of new south wales	university of sydney	7	domestic
university of new south wales	university of copenhagen	2	trans-continental
university of new south wales	world health organization	2	trans-continental
university of new south wales	hobart corporation	2	trans-continental
university of new south wales	flinders university	2	domestic
university of new south wales	university of wollongong	2	domestic
university of new south wales	university of gloucestershire	2	trans-continental
university of new south wales	kathmandu	2	trans-continental
university of new south wales	la trobe university	2	domestic
university of sydney	university of western sydney	2	domestic
university of sydney	international centre for diarrhoeal disease research bangladesh	3	Unknown
university of sydney	world health organization	2	trans-continental
university of sydney	la trobe university	2	domestic
university of sydney	university of florida	3	trans-continental
university of sydney	the george institute for global health	2	trans-continental
stockholm resilience centre	stellenbosch university	2	trans-continental
stockholm resilience centre	potsdam institute for climate impact research	2	Unknown
stockholm resilience centre	max planck society	3	international
stellenbosch university	national institutes of health	2	trans-continental
stellenbosch university	council for scientific and industrial research	2	domestic
stellenbosch university	world health organization	2	trans-continental
stellenbosch university	medical research council	2	international
stellenbosch university	university of the western cape	2	domestic
stellenbosch university	university of kwazulu natal	3	domestic
stellenbosch university	university of the free state	3	domestic
stellenbosch university	umea university	2	trans-continental
stellenbosch university	university of florida	2	trans-continental
stellenbosch university	trinity college	2	trans-continental
stellenbosch university	trent university	3	trans-continental
stellenbosch university	conservation international	2	international
stellenbosch university	yale university	2	trans-continental
the nature conservancy	world wide fund for nature	4	trans-continental
university of canberra	unesco	2	trans-continental
polytechnic university of valencia	university of valencia	2	Unknown
centre national de la recherche scientifique	university of bordeaux	3	trans-continental
centre national de la recherche scientifique	asm clermont auvergne	2	domestic
centre national de la recherche scientifique	max planck society	3	international
centre national de la recherche scientifique	university of lorraine	2	domestic
centre national de la recherche scientifique	national ecological observatory network	2	trans-continental
pennsylvania state university	texas a m university	2	domestic
pennsylvania state university	washington state university	2	domestic
world agroforestry centre	center for international forestry research	4	trans-continental
world agroforestry centre	overseas development institute	2	trans-continental
world agroforestry centre	international livestock research institute	3	domestic
world agroforestry centre	cgiar	2	trans-continental
university of copenhagen	center for international forestry research	2	trans-continental
university of copenhagen	national institute for medical research	2	trans-continental
university of copenhagen	yale university	2	trans-continental
university of copenhagen	university college london	2	international
university of copenhagen	cgiar	2	international
center for international forestry research	lancaster university	2	trans-continental
center for international forestry research	international center for tropical agriculture	2	trans-continental
university of east anglia	university of exeter	3	domestic
university of east anglia	murdoch university	2	trans-continental
university of east anglia	university college london	2	domestic
university of east anglia	tshwane university of technology	3	trans-continental
university of east anglia	simon fraser university	3	trans-continental
university of east anglia	university of cambridge	4	domestic
university of east anglia	rothamsted research	2	domestic
university of east anglia	game wildlife conservation trust	2	domestic
university of east anglia	international livestock research institute	2	trans-continental
university of east anglia	university of north carolina at chapel hill	3	trans-continental
university of east anglia	university of bristol	2	domestic
kyoto university	charles darwin university	2	trans-continental
hedmark university college	norwegian university of science and technology	2	Unknown
universite libre de bruxelles	university of florida	2	trans-continental
universite libre de bruxelles	university of southampton	2	trans-continental
universite libre de bruxelles	institute of tropical medicine antwerp	2	Unknown
university of antwerp	university of nairobi	4	trans-continental
university of antwerp	institute of tropical medicine antwerp	3	Unknown
university of antwerp	nhtv breda university of applied sciences	2	international
universidade de passo fundo	university of coimbra	2	trans-continental
universidade de passo fundo	universidade aberta	2	trans-continental
universidade de passo fundo	manchester metropolitan university	2	trans-continental
universidade de passo fundo	university of aveiro	2	trans-continental
universidade de passo fundo	hamburg university of applied sciences	2	Unknown
deakin university	world health organization	2	trans-continental
vu university amsterdam	leiden university	4	domestic
vu university amsterdam	london school of economics and political science	2	international
university of illinois at chicago	university of washington	2	domestic
university of illinois at chicago	new york university	2	domestic
beth israel deaconess medical center	brigham and women s hospital	2	Unknown
brigham and women s hospital	partners in health	4	Unknown
brigham and women s hospital	imperial college london	2	Unknown
brigham and women s hospital	aga khan university	3	Unknown
brigham and women s hospital	university of california san francisco	2	Unknown
brigham and women s hospital	world bank group	2	Unknown
brigham and women s hospital	university of washington	2	Unknown
brigham and women s hospital	university of pennsylvania	2	Unknown
university of indonesia	university of aberdeen	2	trans-continental
university of indonesia	aga khan university	2	trans-continental
university of indonesia	flinders university	2	trans-continental
university of southampton	durham university	2	trans-continental
university of southampton	university of exeter	3	trans-continental
university of southampton	university of florida	3	trans-continental
university of southampton	university of dundee	2	trans-continental
university of southampton	university of bristol	3	trans-continental
university of southampton	kenya medical research institute	3	trans-continental
university of southampton	university of north carolina at chapel hill	3	trans-continental
university of southampton	university college london	2	trans-continental
university of southampton	world health organization	3	trans-continental
university of southampton	save the children	2	international
university of southampton	university of cambridge	2	trans-continental
university of southampton	mbarara university of science and technology	2	trans-continental
durham university	fhi 360	3	trans-continental
durham university	centers for disease control and prevention	2	trans-continental
durham university	university of north carolina at chapel hill	2	trans-continental
durham university	duke university	4	trans-continental
durham university	world health organization	3	international
university of minnesota	university of california san francisco	2	domestic
university of minnesota	stockholm environment institute	2	Unknown
university of minnesota	washington state university	2	domestic
university of minnesota	michigan state university	3	domestic
university of minnesota	university of florida	2	domestic
university of trento	university of insubria	2	Unknown
university of trento	higher university of san andres	2	Unknown
food and agriculture organization	united states department of agriculture	2	trans-continental
food and agriculture organization	university of washington	3	trans-continental
food and agriculture organization	international union for conservation of nature and natural resources	2	Unknown
university of milan	khalifa university	4	trans-continental
national yunlin university of science and technology	national defense university	2	trans-continental
erasmus university rotterdam	maastricht graduate school of governance	2	Unknown
erasmus university rotterdam	imperial college london	2	international
delft university of technology	royal institute of technology	2	international
delft university of technology	unesco ihe institute for water education	3	Unknown
ministry of health and social welfare	centers for disease control and prevention	3	trans-continental
ministry of health and social welfare	ifakara health institute	4	domestic
ministry of health and social welfare	world health organization	5	trans-continental
center for global development	king s college london	2	trans-continental
center for global development	world health organization	3	trans-continental
center for global development	imperial college london	2	trans-continental
university of pennsylvania	american university	3	domestic
university of pennsylvania	duke university	2	domestic
university of pennsylvania	world health organization	2	trans-continental
university of pennsylvania	university of maryland baltimore	2	domestic
university of pennsylvania	university of washington	3	domestic
university of pennsylvania	university college london	2	trans-continental
university of pennsylvania	yale university	2	domestic
university of pennsylvania	university of california los angeles	2	domestic
university of amsterdam	world health organization	2	international
university of amsterdam	unesco ihe institute for water education	2	Unknown
university of amsterdam	cardiff university	3	international
university of amsterdam	martin luther university of halle wittenberg	2	Unknown
university of amsterdam	university of alcala	3	trans-continental
university of amsterdam	global biodiversity information facility	2	international
university of amsterdam	florida museum of natural history	3	trans-continental
world health organization	united nations population fund	11	trans-continental
world health organization	university of glasgow	3	international
world health organization	ifakara health institute	3	trans-continental
world health organization	university of the western cape	7	trans-continental
world health organization	save the children	8	trans-continental
world health organization	joint united nations programme on hiv aids	6	Unknown
world health organization	aga khan university	6	trans-continental
world health organization	bill melinda gates foundation	6	trans-continental
world health organization	king s college london	7	trans-continental
world health organization	university of ottawa	3	trans-continental
world health organization	university of the philippines manila	2	trans-continental
world health organization	ministry of health and social services	2	Unknown
world health organization	ministry of health and family welfare	4	trans-continental
world health organization	pan american health organization	4	trans-continental
world health organization	guttmacher institute	2	Unknown
world health organization	la trobe university	2	trans-continental
world health organization	tulane university	2	trans-continental
world health organization	trinity college	2	international
world health organization	chinese center for disease control and prevention	2	Unknown
world health organization	university of essex	2	international
world health organization	institute of tropical medicine antwerp	2	Unknown
world health organization	university of north carolina at chapel hill	4	trans-continental
world health organization	university of surrey	2	international
world health organization	university of california san francisco	6	trans-continental
world health organization	university college london	6	international
world health organization	international centre for diarrhoeal disease research bangladesh	3	Unknown
world health organization	university of edinburgh	3	international
world health organization	university of aberdeen	2	international
world health organization	vanderbilt university	3	trans-continental
world health organization	college of health sciences bahrain	3	trans-continental
world health organization	university of york	2	international
world health organization	university of geneva	4	domestic
world health organization	university of washington	7	trans-continental
world health organization	liverpool school of tropical medicine	7	international
world health organization	burnet institute	2	trans-continental
world health organization	cayetano heredia university	2	trans-continental
world health organization	boston university	2	trans-continental
world health organization	karolinska institutet	4	international
world health organization	centers for disease control and prevention	11	trans-continental
world health organization	the global fund to fight aids tuberculosis and malaria	2	Unknown
world health organization	united states agency for international development	3	international
world health organization	university of bath	2	international
world health organization	university of liverpool	3	international
world health organization	international union against tuberculosis and lung disease	3	Unknown
world health organization	state university of campinas	2	Unknown
world health organization	imperial college london	8	international
world health organization	university of michigan	2	trans-continental
world health organization	sheffield hallam university	3	international
world health organization	university of otago	4	trans-continental
world health organization	national institutes of health	5	trans-continental
world health organization	university of bristol	2	international
world health organization	national health service	2	international
world health organization	wellcome trust	2	international
world health organization	umea university	2	international
world health organization	university of nairobi	2	trans-continental
world health organization	health effects institute	2	Unknown
world health organization	duke university	2	trans-continental
world health organization	national institute for medical research	2	trans-continental
world health organization	medical research council	2	trans-continental
world health organization	peking university	2	trans-continental
world health organization	university of the west of england	2	international
world health organization	university of california los angeles	2	trans-continental
world health organization	kathmandu	2	trans-continental
world health organization	yale university	5	trans-continental
world health organization	university of basel	2	domestic
world health organization	swiss tropical and public health institute	5	domestic
world health organization	university of barcelona	3	international
world health organization	vanderbilt university medical center	2	trans-continental
world health organization	university of connecticut	3	trans-continental
world health organization	university of exeter	2	international
world health organization	paris descartes university	2	international
world health organization	lund university	2	international
world health organization	the chinese university of hong kong	2	trans-continental
world health organization	lancaster university	2	international
world health organization	university of manitoba	2	trans-continental
world health organization	international aids society	2	Unknown
world health organization	the george institute for global health	3	international
world health organization	icahn school of medicine at mount sinai	2	Unknown
united nations environment programme	international union for conservation of nature and natural resources	3	Unknown
united nations environment programme	birdlife international	3	trans-continental
united nations environment programme	conservation international	2	trans-continental
united nations environment programme	international institute for environment and development	2	trans-continental
united nations environment programme	national oceanic and atmospheric administration	2	Unknown
world bank group	rockefeller foundation	3	Unknown
united nations population fund	joint united nations programme on hiv aids	2	Unknown
yale university	ryerson university	2	international
yale university	university of ottawa	2	international
yale university	prevention institute	2	domestic
yale university	new york university	3	domestic
yale university	aga khan university	2	trans-continental
yale university	university of hong kong	2	trans-continental
yale university	bioversity international	2	trans-continental
yale university	university of california san francisco	2	domestic
university of virginia	new york university	2	domestic
new york university	rutgers university	2	domestic
new york university	prevention institute	2	domestic
new york university	university of florida	2	domestic
drexel university	national institutes of health	2	domestic
drexel university	university of texas at el paso	2	domestic
aga khan university	universidade federal de pelotas	3	trans-continental
aga khan university	bill melinda gates foundation	3	trans-continental
aga khan university	international centre for diarrhoeal disease research bangladesh	2	Unknown
aga khan university	save the children	8	trans-continental
aga khan university	international vaccine institute	2	trans-continental
aga khan university	united states agency for international development	2	trans-continental
aga khan university	centers for disease control and prevention	3	trans-continental
aga khan university	norwegian institute of public health	2	trans-continental
aga khan university	university of north carolina at chapel hill	3	trans-continental
aga khan university	mahidol university	2	trans-continental
aga khan university	university of washington	3	trans-continental
aga khan university	national institutes of health	4	trans-continental
aga khan university	health services academy	2	trans-continental
aga khan university	university of maryland baltimore	3	trans-continental
aga khan university	medical research council	2	international
aga khan university	brac university	2	international
aga khan university	university of adelaide	2	trans-continental
german development institute	observer research foundation	2	Unknown
imperial college london	university college london	7	domestic
imperial college london	university of warwick	2	domestic
imperial college london	university of cambridge	3	domestic
imperial college london	university of exeter	2	domestic
imperial college london	lund university	2	international
imperial college london	council for scientific and industrial research	2	trans-continental
imperial college london	new york blood center	2	Unknown
imperial college london	cayetano heredia university	2	trans-continental
imperial college london	public health foundation of india	2	Unknown
imperial college london	max planck society	3	international
imperial college london	university of california san francisco	3	trans-continental
imperial college london	kenya medical research institute	2	trans-continental
imperial college london	world resources institute	2	trans-continental
imperial college london	university of washington	3	trans-continental
imperial college london	university of florida	2	trans-continental
imperial college london	university of barcelona	2	international
imperial college london	royal veterinary college	2	domestic
imperial college london	university of montpellier	2	Unknown
imperial college london	oswaldo cruz foundation	2	Unknown
imperial college london	federal university of bahia	2	Unknown
imperial college london	bill melinda gates foundation	2	trans-continental
imperial college london	liverpool school of tropical medicine	2	domestic
imperial college london	king s college london	2	trans-continental
medical research council	save the children	8	trans-continental
medical research council	centre for the aids programme of research in south africa	2	Unknown
medical research council	university of kwazulu natal	2	international
medical research council	uganda virus research institute	2	international
medical research council	brac university	2	international
medical research council	university of edinburgh	2	trans-continental
medical research council	university of the western cape	3	international
medical research council	liverpool school of tropical medicine	2	trans-continental
karolinska institutet	university of basel	2	international
karolinska institutet	swiss tropical and public health institute	2	international
karolinska institutet	university college london	3	international
karolinska institutet	uppsala university	4	domestic
karolinska institutet	peking university	3	trans-continental
karolinska institutet	international centre for diarrhoeal disease research bangladesh	4	Unknown
karolinska institutet	umea university	2	domestic
karolinska institutet	fudan university	3	trans-continental
karolinska institutet	karolinska university hospital	2	domestic
karolinska institutet	university of ottawa	2	trans-continental
karolinska institutet	joint united nations programme on hiv aids	2	Unknown
karolinska institutet	liverpool school of tropical medicine	2	international
university of glasgow	university of st andrews	2	domestic
university of glasgow	university of otago	2	trans-continental
university of glasgow	public health foundation of india	2	Unknown
university of glasgow	sokoine university of agriculture	2	trans-continental
university of glasgow	washington state university	2	trans-continental
university of glasgow	university of edinburgh	2	domestic
university of st andrews	university of malawi	2	trans-continental
university of dundee	university of reading	2	domestic
university of the western cape	save the children	3	trans-continental
university of the western cape	north west university	2	trans-continental
university of the western cape	university of kwazulu natal	4	domestic
university of the western cape	institute of tropical medicine antwerp	2	Unknown
university of the western cape	university of chile	2	trans-continental
university of the western cape	auckland university of technology	2	trans-continental
university of the western cape	university of rome tor vergata	2	Unknown
university of coimbra	universidade aberta	2	domestic
university of coimbra	university of aveiro	4	domestic
universidade aberta	university of aveiro	3	domestic
zhejiang university	michigan state university	2	trans-continental
open university	university of cambridge	2	trans-continental
university of nottingham	university of guelph	2	trans-continental
university of nottingham	university college london	2	domestic
university of nottingham	rothamsted research	3	domestic
university of nottingham	st george s university of london	2	Unknown
university of nottingham	environment agency	2	domestic
university of nottingham	lancaster university	2	domestic
university of reading	university of cambridge	2	domestic
university of reading	rothamsted research	3	domestic
university of reading	james hutton institute	2	domestic
university of reading	university of washington	2	trans-continental
university of reading	international livestock research institute	2	trans-continental
university of reading	university college london	2	domestic
university of reading	university of exeter	2	domestic
university of reading	world meteorological organization	2	Unknown
king s college london	university college london	2	trans-continental
king s college london	st george s hospital	2	trans-continental
king s college london	lund university	2	trans-continental
king s college london	university of washington	2	trans-continental
king s college london	university of california san francisco	2	trans-continental
king s college london	bioversity international	2	trans-continental
king s college london	international center for tropical agriculture	2	trans-continental
king s college london	washington state university	2	trans-continental
king s college london	university of barcelona	2	trans-continental
king s college london	the chinese university of hong kong	2	international
zoological society of london	conservation international	2	international
instituto superior tecnico	university of minho	3	Unknown
united states agency for international development	john snow inc	2	Unknown
united states agency for international development	save the children	2	trans-continental
national institutes of health	national institute on drug abuse	2	Unknown
national institutes of health	wellcome trust	2	trans-continental
national institutes of health	university of north carolina at chapel hill	3	domestic
national institutes of health	jawaharlal nehru medical college aligarh	2	Unknown
national institutes of health	university of maryland baltimore	2	domestic
national institutes of health	university of washington	2	domestic
eni	london school of economics and political science	2	international
university of surrey	university of north carolina at chapel hill	3	trans-continental
kathmandu	peking university	2	international
federal fluminense university	oswaldo cruz foundation	2	Unknown
shahid beheshti university of medical sciences and health services	tehran university of medical sciences	2	Unknown
tehran university of medical sciences	iran university of medical sciences	2	domestic
hobart corporation	university of tasmania	4	trans-continental
hobart corporation	national oceanic and atmospheric administration	2	Unknown
jimma university	university of gondar	2	domestic
universidad michoacana de san nicolas de hidalgo	national autonomous university of mexico	2	domestic
national autonomous university of mexico	bioversity international	2	trans-continental
great lakes university	university of nairobi	2	trans-continental
great lakes university	national yang ming university	2	trans-continental
university of nairobi	indian ministry of environment and forests	2	Unknown
university of nairobi	georgetown university law center	2	trans-continental
university of nairobi	institute of tropical medicine antwerp	2	Unknown
university of nairobi	university of washington	2	trans-continental
university of nairobi	georgetown university	2	trans-continental
university of nairobi	university of edinburgh	2	trans-continental
university of nairobi	university of atlanta	2	trans-continental
ziauddin university	pakistan institute of medical sciences	2	Unknown
pakistan institute of medical sciences	international centre for diarrhoeal disease research bangladesh	2	Unknown
cardiff university	university of alcala	2	trans-continental
cardiff university	florida museum of natural history	2	trans-continental
university of malawi	university of namibia	2	international
university of malawi	university of strathclyde	3	trans-continental
university of malawi	university of california san francisco	2	trans-continental
university of malawi	university college london	3	trans-continental
university of namibia	national university of rwanda	2	international
university of lagos	university college london	2	trans-continental
all india institute of medical sciences	save the children	3	international
all india institute of medical sciences	public health foundation of india	2	Unknown
north carolina state university	university of north carolina at chapel hill	2	domestic
north carolina state university	duke university	2	domestic
university of north carolina at chapel hill	university of michigan	3	domestic
university of north carolina at chapel hill	duke university	4	domestic
university of north carolina at chapel hill	university of pittsburgh	2	domestic
university of north carolina at chapel hill	university of california san francisco	2	domestic
university of north carolina at chapel hill	university of bristol	2	trans-continental
university of north carolina at chapel hill	save the children	2	trans-continental
university of north carolina at chapel hill	universidade federal de pelotas	2	trans-continental
university of north carolina at chapel hill	university of washington	2	domestic
university of north carolina at chapel hill	universidad san francisco de quito	2	trans-continental
university of north carolina at chapel hill	tshwane university of technology	2	trans-continental
centers for disease control and prevention	kenya medical research institute	3	trans-continental
centers for disease control and prevention	ministry of health and family welfare	2	trans-continental
centers for disease control and prevention	save the children	2	trans-continental
centers for disease control and prevention	college of health sciences bahrain	2	trans-continental
centers for disease control and prevention	university of washington	2	domestic
centers for disease control and prevention	ifakara health institute	2	trans-continental
university of exeter	bangor university	2	domestic
university of exeter	aberystwyth university	2	domestic
university of exeter	rothamsted research	2	domestic
university of exeter	game wildlife conservation trust	2	domestic
university of exeter	university of york	2	domestic
save the children	centre for the aids programme of research in south africa	2	Unknown
save the children	university of kwazulu natal	3	trans-continental
save the children	london school of economics and political science	2	trans-continental
save the children	bill melinda gates foundation	2	trans-continental
save the children	brac university	2	trans-continental
