Header
university of london	university of copenhagen	2	['2012', '2013']	international
university of london	university of california davis	3	['2014', '2008', '2007']	trans-continental
university of london	university of otago	2	['2014', '2015']	trans-continental
university of london	national institutes of health	4	['2015', '2007', '2017', '2018']	trans-continental
university of london	university of the philippines	2	['2008', '2007']	trans-continental
university of london	boston children s hospital	3	['2010', '2013', '2016']	trans-continental
university of london	overseas development institute	2	['2008', '2006']	domestic
university of london	ucl institute of child health	2	['2013', '2016']	domestic
university of london	ghent university	3	['2013', '2017', '2018']	international
university of london	brigham and women s hospital	3	['2013', '2016', '2016']	trans-continental
university of london	brac university	2	['2008', '2017']	trans-continental
university of london	university of maryland baltimore	2	['2007', '2013']	trans-continental
university of london	swiss tropical and public health institute	2	['2013', '2017']	international
university of london	university of manchester	2	['2007', '2014']	domestic
university of london	university of nairobi	2	['2014', '2017']	trans-continental
university of london	centers for disease control and prevention	2	['2003', '2018']	trans-continental
university of london	marie stopes international	2	['2011', '2018']	domestic
university of london	tufts university	2	['2015', '2017']	trans-continental
university of london	liverpool school of tropical medicine	2	['2015', '2016']	domestic
university of london	wellcome trust	3	['2015', '2016', '2018']	trans-continental
university of london	norwegian institute of public health	2	['2016', '2017']	international
university of london	rti international	2	['2016', '2018']	trans-continental
university of london	university of malawi	5	['2016', '2016', '2016', '2016', '2018']	trans-continental
university of london	world bank group	2	['2016', '2016']	trans-continental
university of london	university of utah	2	['2016', '2018']	trans-continental
university of london	rockefeller foundation	2	['2016', '2016']	trans-continental
university of london	university of british columbia	3	['2016', '2017', '2018']	trans-continental
university of london	northwestern university	2	['2016', '2016']	trans-continental
university of london	duke university	5	['2016', '2016', '2017', '2017', '2018']	trans-continental
university of london	the george institute for global health	2	['2016', '2018']	trans-continental
university of london	university of geneva	2	['2016', '2018']	international
university of london	university of southampton	3	['2016', '2016', '2017']	domestic
university of london	university of michigan	2	['2016', '2017']	trans-continental
university of london	international livestock research institute	3	['2017', '2017', '2018']	trans-continental
university of london	university of reading	2	['2017', '2019']	domestic
university of london	heidelberg university	2	['2017', '2017']	trans-continental
university of london	emory university	3	['2017', '2018', '2018']	trans-continental
university of london	stockholm environment institute	2	['2017', '2017']	trans-continental
university of london	federal ministry of health	2	['2017', '2017']	trans-continental
university of london	tshwane university of technology	2	['2018', '2018']	trans-continental
university of london	university of leeds	2	['2018', '2018']	domestic
university of london	university of buea	2	['2017', '2018']	trans-continental
university of london	international organization for migration	2	['2018', '2018']	trans-continental
makerere university	rti international	2	['2015', '2016']	trans-continental
makerere university	unicef	3	['2010', '2007', '2016']	trans-continental
makerere university	world health organization	2	['2012', '2016']	trans-continental
makerere university	johns hopkins university	7	['2012', '2006', '2011', '2014', '2013', '2011', '2016']	trans-continental
makerere university	karolinska institutet	5	['2015', '2015', '2008', '2013', '2018']	trans-continental
makerere university	swiss tropical and public health institute	2	['2015', '2013']	trans-continental
makerere university	uganda christian university	2	['2012', '2012']	domestic
makerere university	columbia university	2	['2012', '2007']	trans-continental
makerere university	world bank	2	['2006', '2003']	trans-continental
makerere university	bill melinda gates foundation	2	['2006', '2016']	trans-continental
makerere university	cornell university	2	['2006', '2003']	trans-continental
makerere university	institute of tropical medicine antwerp	2	['2013', '2018']	trans-continental
makerere university	save the children	4	['2008', '2012', '2016', '2018']	trans-continental
makerere university	harvard university	3	['2011', '2016', '2018']	trans-continental
makerere university	university of leeds	2	['2013', '2018']	trans-continental
makerere university	liverpool school of tropical medicine	3	['2013', '2016', '2018']	trans-continental
makerere university	johns hopkins university school of medicine	2	['2011', '2018']	trans-continental
makerere university	university of california san francisco	2	['2018', '2018']	trans-continental
rti international	centers for disease control and prevention	2	['2015', '2007']	domestic
rti international	johns hopkins university	2	['2007', '2018']	domestic
rti international	national institutes of health	4	['2007', '2010', '2015', '2018']	domestic
rti international	drexel university	2	['2007', '2010']	domestic
rti international	university of maryland baltimore	2	['2010', '2017']	domestic
rti international	world health organization	3	['2016', '2018', '2018']	domestic
rti international	university college london	2	['2016', '2017']	trans-continental
rti international	harvard university	2	['2017', '2018']	domestic
rti international	the george institute for global health	2	['2018', '2018']	international
university of wisconsin madison	university of maryland college park	4	['2015', '2008', '2015', '2018']	domestic
university of wisconsin madison	university of alaska fairbanks	2	['2015', '2011']	domestic
university of wisconsin madison	united states geological survey	2	['2015', '2017']	domestic
university of wisconsin madison	the nature conservancy	2	['2009', '2018']	domestic
university of wisconsin madison	utah state university	2	['2006', '2006']	domestic
university of wisconsin madison	hampton university	2	['2006', '2006']	domestic
university of wisconsin madison	university of washington	2	['2017', '2017']	domestic
university of wisconsin madison	ohio state university	2	['2017', '2017']	domestic
stanford university	university of california	2	['2012', '2013']	domestic
stanford university	university of arizona	2	['2013', '2018']	domestic
stanford university	university of colorado boulder	2	['2013', '2016']	domestic
stanford university	university of utah	2	['2013', '2015']	domestic
stanford university	university of tokyo	2	['2006', '2018']	trans-continental
