king s college london	universidade nova de lisboa	1	['2017']	international
king s college london	deutsche gesellschaft fur internationale zusammenarbeit	1	['2016']	trans-continental
king s college london	australian national university	2	['2016', '2019']	trans-continental
king s college london	harvard university	7	['2014', '2013', '2016', '2016', '2017', '2018', '2018']	trans-continental
king s college london	university of sao paulo	1	['2017']	trans-continental
king s college london	university of auckland	1	['2013']	trans-continental
king s college london	university of melbourne	2	['2015', '2018']	trans-continental
king s college london	ecole polytechnique federale de lausanne	1	['2016']	international
king s college london	international food policy research institute	2	['2016', '2018']	trans-continental
king s college london	university of british columbia	1	['2016']	trans-continental
king s college london	university of cape town	5	['2014', '2008', '2017', '2017', '2018']	trans-continental
king s college london	boston children s hospital	1	['2016']	trans-continental
king s college london	university of toronto	2	['2016', '2017']	trans-continental
king s college london	rmit university	1	['2015']	trans-continental
king s college london	cornell university	1	['2016']	trans-continental
king s college london	northwestern university	1	['2016']	trans-continental
king s college london	russian presidential academy of national economy and public administration	1	['2016']	international
king s college london	princeton university	1	['2018']	trans-continental
king s college london	james cook university	1	['2019']	trans-continental
king s college london	world bank	1	['2015']	trans-continental
king s college london	university of twente	2	['2016', '2018']	international
king s college london	technische universitat munchen	1	['2018']	international
king s college london	university of gothenburg	1	['2018']	international
king s college london	university of oxford	3	['2015', '2017', '2018']	domestic
king s college london	university of ibadan	2	['2018', '2018']	trans-continental
king s college london	university of bern	1	['2018']	international
king s college london	international water management institute	3	['2016', '2016', '2018']	trans-continental
king s college london	johns hopkins university	2	['2017', '2018']	trans-continental
king s college london	stockholm resilience centre	1	['2016']	international
king s college london	beth israel deaconess medical center	1	['2018']	trans-continental
king s college london	brigham and women s hospital	1	['2016']	trans-continental
king s college london	durham university	1	['2018']	domestic
king s college london	university of minnesota	1	['2018']	trans-continental
king s college london	erasmus university rotterdam	1	['2018']	international
king s college london	the new school	1	['2014']	trans-continental
king s college london	center for global development	2	['2011', '2012']	trans-continental
king s college london	world health organization	7	['2015', '2007', '2017', '2017', '2018', '2018', '2018']	trans-continental
king s college london	world bank group	1	['2016']	trans-continental
king s college london	imperial college london	2	['2017', '2018']	domestic
king s college london	medical research council	1	['2018']	trans-continental
king s college london	university of dundee	1	['2010']	domestic
king s college london	plymouth state university	1	['2015']	trans-continental
king s college london	university college london	2	['2015', '2017']	domestic
king s college london	royal college of paediatrics and child health	1	['2015']	domestic
king s college london	world food programme	1	['2014']	trans-continental
king s college london	university of nairobi	1	['2013']	trans-continental
king s college london	kilimanjaro christian medical college	1	['2013']	trans-continental
king s college london	public health foundation of india	1	['2014']	trans-continental
king s college london	world federation for mental health	1	['2014']	trans-continental
king s college london	save the children	1	['2015']	trans-continental
king s college london	charite	1	['2013']	international
king s college london	st george s hospital	2	['2015', '2017']	domestic
king s college london	massachusetts eye and ear infirmary	1	['2016']	trans-continental
king s college london	partners in health	1	['2016']	trans-continental
king s college london	intermountain healthcare	1	['2016']	trans-continental
king s college london	lund university	2	['2016', '2018']	international
king s college london	university of washington	2	['2016', '2017']	trans-continental
king s college london	mongolian national university	1	['2016']	trans-continental
king s college london	rockefeller foundation	1	['2016']	trans-continental
king s college london	university of connecticut	1	['2016']	trans-continental
king s college london	children s memorial hospital	1	['2016']	trans-continental
king s college london	eduardo mondlane university	1	['2016']	trans-continental
king s college london	vanderbilt university	1	['2016']	trans-continental
king s college london	duke university	1	['2016']	trans-continental
king s college london	medical college of wisconsin	1	['2016']	trans-continental
king s college london	university of california san francisco	2	['2016', '2018']	trans-continental
king s college london	university of exeter	1	['2017']	domestic
king s college london	university of westminster	1	['2017']	domestic
king s college london	organisation for economic co operation and development	1	['2016']	trans-continental
king s college london	kathmandu	1	['2016']	trans-continental
king s college london	environment agency	1	['2016']	domestic
king s college london	bioversity international	2	['2016', '2018']	international
king s college london	cgiar	1	['2016']	trans-continental
king s college london	international center for agricultural research in the dry areas	1	['2016']	trans-continental
king s college london	international center for tropical agriculture	2	['2016', '2018']	trans-continental
king s college london	washington state university	2	['2016', '2018']	trans-continental
king s college london	unesco ihe institute for water education	1	['2017']	international
king s college london	university of malawi	1	['2017']	trans-continental
king s college london	flinders university	1	['2017']	trans-continental
king s college london	croydon university hospital	1	['2017']	domestic
king s college london	katholieke universiteit leuven	1	['2017']	international
king s college london	stony brook university	1	['2017']	trans-continental
king s college london	ulster university	1	['2017']	domestic
king s college london	wroclaw medical university	1	['2017']	international
king s college london	paris descartes university	1	['2017']	international
king s college london	national drug and alcohol research centre	1	['2017']	trans-continental
king s college london	national institute on drug abuse	1	['2017']	trans-continental
king s college london	center for excellence in education	1	['2017']	trans-continental
king s college london	university of barcelona	2	['2017', '2017']	international
king s college london	university of otago	1	['2017']	trans-continental
king s college london	jichi medical university	1	['2017']	trans-continental
king s college london	pompeu fabra university	1	['2017']	international
king s college london	university of michigan	1	['2017']	trans-continental
king s college london	mental health services	1	['2017']	trans-continental
king s college london	the chinese university of hong kong	2	['2017', '2017']	trans-continental
king s college london	peking university	1	['2017']	trans-continental
king s college london	university college hospital	1	['2017']	trans-continental
king s college london	st george s university hospitals nhs foundation trust	1	['2017']	domestic
king s college london	haramaya university	1	['2017']	trans-continental
king s college london	baylor college of medicine	1	['2017']	trans-continental
king s college london	bill melinda gates foundation	1	['2017']	trans-continental
king s college london	university college london hospitals nhs foundation trust	1	['2017']	domestic
king s college london	university of bristol	1	['2017']	domestic
king s college london	national center for immunization and respiratory diseases	1	['2017']	trans-continental
king s college london	council for scientific and industrial research	1	['2018']	trans-continental
king s college london	heidelberg university	1	['2018']	trans-continental
king s college london	university of gottingen	1	['2018']	international
king s college london	national institute of mental health and neurosciences	1	['2018']	trans-continental
king s college london	universidade federal do rio grande do sul	1	['2018']	trans-continental
king s college london	university of malaya	1	['2018']	trans-continental
king s college london	university of waterloo	1	['2018']	trans-continental
king s college london	queen s university belfast	1	['2018']	domestic
king s college london	green templeton college	1	['2018']	domestic
king s college london	national institutes of health	1	['2018']	trans-continental
king s college london	university of sierra leone	1	['2018']	trans-continental
king s college london	wellcome trust	1	['2018']	trans-continental
king s college london	bridgeport hospital	1	['2018']	trans-continental
king s college london	james hutton institute	1	['2019']	domestic
king s college london	rutgers university	1	['2018']	trans-continental
international water management institute	stockholm university	2	['2017', '2018']	trans-continental
international water management institute	stanford university	2	['2017', '2016']	trans-continental
international water management institute	utrecht university	1	['2018']	trans-continental
international water management institute	wageningen university and research centre	2	['2014', '2019']	trans-continental
international water management institute	commonwealth scientific and industrial research organisation	1	['2018']	trans-continental
international water management institute	columbia university	1	['2016']	trans-continental
international water management institute	deutsche gesellschaft fur internationale zusammenarbeit	1	['2016']	trans-continental
international water management institute	australian national university	3	['2012', '2017', '2016']	trans-continental
international water management institute	university of sao paulo	1	['2017']	trans-continental
international water management institute	university of auckland	1	['2018']	trans-continental
international water management institute	ecole polytechnique federale de lausanne	1	['2016']	trans-continental
international water management institute	international food policy research institute	1	['2016']	trans-continental
international water management institute	university of california santa barbara	1	['2018']	trans-continental
international water management institute	national university of singapore	1	['2018']	international
international water management institute	university of leeds	1	['2013']	trans-continental
international water management institute	california institute of technology	1	['2018']	trans-continental
international water management institute	united states geological survey	1	['2018']	trans-continental
international water management institute	university of twente	2	['2016', '2018']	trans-continental
international water management institute	university of alaska fairbanks	1	['2018']	trans-continental
international water management institute	international institute for applied systems analysis	1	['2018']	trans-continental
international water management institute	university of nebraska lincoln	1	['2018']	trans-continental
international water management institute	university of santiago de compostela	1	['2014']	trans-continental
international water management institute	macquarie university	1	['2012']	trans-continental
international water management institute	edith cowan university	1	['2012']	trans-continental
international water management institute	leibniz university of hanover	1	['2010']	trans-continental
international water management institute	swiss federal institute of aquatic science and technology	1	['2010']	trans-continental
international water management institute	liverpool school of tropical medicine	1	['2010']	trans-continental
international water management institute	korle bu teaching hospital	1	['2010']	trans-continental
international water management institute	eaton corporation	1	['2010']	trans-continental
international water management institute	bioversity international	2	['2017', '2016']	trans-continental
international water management institute	cgiar	2	['2017', '2016']	trans-continental
international water management institute	international center for agricultural research in the dry areas	2	['2017', '2016']	international
international water management institute	organisation for economic co operation and development	1	['2016']	trans-continental
international water management institute	kathmandu	1	['2016']	international
international water management institute	environment agency	1	['2016']	trans-continental
international water management institute	international center for tropical agriculture	1	['2016']	trans-continental
international water management institute	washington state university	1	['2016']	trans-continental
international water management institute	stockholm resilience centre	1	['2016']	trans-continental
international water management institute	flinders university	2	['2018', '2018']	trans-continental
international water management institute	european commission	1	['2018']	trans-continental
international water management institute	delft university of technology	2	['2018', '2019']	trans-continental
international water management institute	university of science and technology sana a	1	['2018']	international
international water management institute	tshwane university of technology	1	['2017']	trans-continental
international water management institute	stockholm environment institute	1	['2017']	trans-continental
international water management institute	simon bolivar university	1	['2018']	trans-continental
international water management institute	university of south florida st petersburg	1	['2018']	trans-continental
international water management institute	duke university	1	['2018']	trans-continental
international water management institute	japan agency for marine earth science and technology	1	['2018']	international
international water management institute	martin luther university of halle wittenberg	1	['2018']	trans-continental
international water management institute	university of porto	1	['2018']	trans-continental
international water management institute	university of tasmania	1	['2018']	trans-continental
international water management institute	monterey bay aquarium research institute	1	['2018']	trans-continental
international water management institute	atlantic oceanographic and meteorological laboratory	1	['2018']	trans-continental
international water management institute	university of california santa cruz	1	['2018']	trans-continental
international water management institute	world conservation monitoring centre	1	['2018']	trans-continental
international water management institute	national oceanic and atmospheric administration	1	['2018']	trans-continental
international water management institute	institut de recherche pour le developpement	1	['2018']	trans-continental
international water management institute	natureserve	1	['2018']	trans-continental
international water management institute	smithsonian environmental research center	1	['2018']	trans-continental
international water management institute	university of pisa	1	['2018']	trans-continental
international water management institute	university of jinan	1	['2018']	international
international water management institute	national autonomous university of mexico	1	['2018']	trans-continental
international water management institute	university of kassel	1	['2019']	trans-continental
international water management institute	michigan state university	1	['2019']	trans-continental
ecole polytechnique federale de lausanne	university of london	1	['2012']	international
ecole polytechnique federale de lausanne	united nations university	1	['2017']	trans-continental
ecole polytechnique federale de lausanne	deutsche gesellschaft fur internationale zusammenarbeit	1	['2016']	trans-continental
ecole polytechnique federale de lausanne	australian national university	1	['2016']	trans-continental
ecole polytechnique federale de lausanne	university of melbourne	1	['2012']	trans-continental
ecole polytechnique federale de lausanne	swiss federal laboratories for materials science and technology	1	['2016']	domestic
ecole polytechnique federale de lausanne	max planck society	2	['2012', '2006']	trans-continental
ecole polytechnique federale de lausanne	slovak university of technology in bratislava	1	['2015']	international
ecole polytechnique federale de lausanne	delft university of technology	1	['2015']	international
ecole polytechnique federale de lausanne	commissariat a l energie atomique et aux energies alternatives	1	['2015']	international
ecole polytechnique federale de lausanne	national nuclear laboratory	1	['2015']	trans-continental
ecole polytechnique federale de lausanne	university of florida	1	['2009']	trans-continental
ecole polytechnique federale de lausanne	university college london	2	['2012', '2017']	international
ecole polytechnique federale de lausanne	kenya medical research institute	1	['2012']	trans-continental
ecole polytechnique federale de lausanne	children s hospital at westmead	1	['2012']	trans-continental
ecole polytechnique federale de lausanne	international union against tuberculosis and lung disease	1	['2012']	international
ecole polytechnique federale de lausanne	royal children s hospital	1	['2012']	trans-continental
ecole polytechnique federale de lausanne	rmit university	1	['2013']	trans-continental
ecole polytechnique federale de lausanne	ministry of foreign affairs	1	['2013']	trans-continental
ecole polytechnique federale de lausanne	eth zurich	1	['2016']	domestic
ecole polytechnique federale de lausanne	university of bologna	1	['2016']	international
ecole polytechnique federale de lausanne	arizona state university	1	['2016']	trans-continental
ecole polytechnique federale de lausanne	organisation for economic co operation and development	1	['2016']	trans-continental
ecole polytechnique federale de lausanne	kathmandu	1	['2016']	trans-continental
ecole polytechnique federale de lausanne	environment agency	1	['2016']	international
ecole polytechnique federale de lausanne	university of south florida	1	['2017']	trans-continental
ecole polytechnique federale de lausanne	united nations economic commission for africa	1	['2017']	trans-continental
ecole polytechnique federale de lausanne	united nations	1	['2017']	trans-continental
ecole polytechnique federale de lausanne	austrian institute of technology	1	['2017']	international
ecole polytechnique federale de lausanne	royal danish academy of fine arts	1	['2018']	international
ecole polytechnique federale de lausanne	ecole normale superieure	1	['2018']	international
organisation for economic co operation and development	rti international	1	['2018']	international
organisation for economic co operation and development	deutsche gesellschaft fur internationale zusammenarbeit	1	['2016']	international
organisation for economic co operation and development	australian national university	1	['2016']	trans-continental
organisation for economic co operation and development	world bank	1	['2018']	international
organisation for economic co operation and development	world health organization	1	['2018']	international
organisation for economic co operation and development	university of sussex	1	['2014']	trans-continental
organisation for economic co operation and development	kathmandu	1	['2016']	trans-continental
organisation for economic co operation and development	university of cambridge	1	['2012']	trans-continental
organisation for economic co operation and development	world trade organization	1	['2015']	international
organisation for economic co operation and development	environment agency	1	['2016']	trans-continental
organisation for economic co operation and development	columbia university medical center	1	['2018']	international
kathmandu	sichuan university	2	['2017', '2017']	international
kathmandu	university of london	1	['2017']	trans-continental
kathmandu	unicef	2	['2012', '2017']	trans-continental
kathmandu	tribhuvan university	1	['2013']	domestic
kathmandu	deutsche gesellschaft fur internationale zusammenarbeit	1	['2016']	trans-continental
kathmandu	australian national university	1	['2016']	trans-continental
kathmandu	university of melbourne	1	['2017']	trans-continental
kathmandu	monash university	1	['2017']	trans-continental
kathmandu	university of leeds	1	['2018']	trans-continental
kathmandu	cornell university	1	['2018']	trans-continental
kathmandu	brown university	1	['2011']	trans-continental
kathmandu	university of paris	1	['2018']	trans-continental
kathmandu	world bank	1	['2018']	trans-continental
kathmandu	johns hopkins university	2	['2017', '2018']	trans-continental
kathmandu	university of new south wales	2	['2017', '2017']	trans-continental
kathmandu	world health organization	2	['2016', '2018']	trans-continental
kathmandu	university of nottingham	1	['2017']	trans-continental
kathmandu	patan academy of health sciences	1	['2011']	domestic
kathmandu	boston university	1	['2011']	trans-continental
kathmandu	kathmandu medical college	1	['2011']	domestic
kathmandu	sam higginbottom institute of agriculture technology and sciences	1	['2015']	international
kathmandu	dean college	1	['2015']	trans-continental
kathmandu	university of south australia	1	['2015']	trans-continental
kathmandu	ipas	1	['2012']	trans-continental
kathmandu	university college london	1	['2016']	trans-continental
kathmandu	university of edinburgh	1	['2017']	trans-continental
kathmandu	peking university	2	['2017', '2017']	international
kathmandu	environment agency	1	['2016']	trans-continental
kathmandu	victoria university australia	1	['2018']	trans-continental
kathmandu	university of the west of england	1	['2018']	trans-continental
kathmandu	ehesp	1	['2018']	trans-continental
kathmandu	university of health and allied sciences	1	['2018']	trans-continental
kathmandu	city of cape town	1	['2018']	trans-continental
kathmandu	university of buea	1	['2018']	trans-continental
kathmandu	liverpool school of tropical medicine	1	['2018']	trans-continental
kathmandu	washington university in st louis	1	['2018']	trans-continental
environment agency	university of california davis	1	['2016']	trans-continental
environment agency	deutsche gesellschaft fur internationale zusammenarbeit	1	['2016']	trans-continental
environment agency	australian national university	3	['2016', '2016', '2018']	trans-continental
environment agency	university of pretoria	1	['2016']	trans-continental
environment agency	university of duisburg essen	1	['2018']	international
environment agency	university of iceland	1	['2016']	international
environment agency	chinese academy of sciences	1	['2018']	trans-continental
environment agency	technical university of berlin	1	['2017']	international
environment agency	university of sydney	1	['2017']	trans-continental
environment agency	university of minnesota	1	['2018']	trans-continental
environment agency	wuhan university	1	['2017']	trans-continental
environment agency	university of nottingham	1	['2016']	domestic
environment agency	american museum of natural history	1	['2018']	trans-continental
environment agency	university of rome tor vergata	1	['2016']	international
environment agency	helmholtz centre for environmental research ufz	1	['2018']	international
environment agency	finnish environment institute	1	['2018']	international
environment agency	hokkaido university	1	['2018']	trans-continental
environment agency	university of new hampshire	1	['2018']	trans-continental
environment agency	technion israel institute of technology	1	['2018']	trans-continental
environment agency	university of york	1	['2016']	domestic
environment agency	demos	1	['2016']	trans-continental
environment agency	gifu university	1	['2018']	trans-continental
environment agency	national research foundation of south africa	1	['2018']	trans-continental
deutsche gesellschaft fur internationale zusammenarbeit	wageningen university and research centre	1	['2013']	trans-continental
deutsche gesellschaft fur internationale zusammenarbeit	united nations university	1	['2011']	trans-continental
deutsche gesellschaft fur internationale zusammenarbeit	brandenburg university of technology	1	['2014']	trans-continental
deutsche gesellschaft fur internationale zusammenarbeit	jacobs university bremen	2	['2015', '2015']	trans-continental
deutsche gesellschaft fur internationale zusammenarbeit	offis	1	['2015']	international
deutsche gesellschaft fur internationale zusammenarbeit	university of florence	1	['2013']	trans-continental
