Header
university of wisconsin madison	united states geological survey	2	['2015', '2017']	domestic
university of wisconsin madison	university of washington	2	['2017', '2017']	domestic
university of wisconsin madison	ohio state university	2	['2017', '2017']	domestic
university of miami	south florida water management district	2	['1999', '2001']	domestic
university of miami	duke university	2	['2015', '2016']	domestic
universiti tunku abdul rahman	heriot watt university	2	['2017', '2018']	trans-continental
universiti tunku abdul rahman	university of malaya	2	['2018', '2018']	domestic
university of manitoba	world health organization	2	['2017', '2018']	international
university of new mexico	university of alaska fairbanks	2	['2011', '2015']	domestic
university of new mexico	american university	2	['2014', '2016']	domestic
university of new mexico	united states geological survey	2	['2015', '2016']	domestic
national institute on drug abuse	national institutes of health	2	['2014', '2014']	domestic
university of paris	universite catholique de louvain	2	['2011', '2018']	international
university of paris	ecole normale superieure	2	['2016', '2018']	domestic
university of paris	centre national de la recherche scientifique	2	['2018', '2018']	domestic
addis ababa university	addis continental institute of public health	4	['2012', '2013', '2013', '2018']	domestic
addis ababa university	college of health sciences bahrain	3	['2012', '2013', '2018']	trans-continental
addis ababa university	university of gondar	3	['2013', '2018', '2018']	domestic
addis ababa university	bahir dar university	2	['2014', '2018']	domestic
addis ababa university	columbia university	2	['2015', '2018']	trans-continental
addis ababa university	university of utah	2	['2016', '2016']	trans-continental
addis ababa university	pacific northwest university of health sciences	2	['2016', '2016']	trans-continental
asian development bank	brookings institution	2	['2013', '2014']	domestic
university of minho	instituto politecnico nacional	2	['2008', '2011']	trans-continental
university of minho	instituto superior tecnico	3	['2011', '2011', '2018']	domestic
university of minho	university of aveiro	2	['2013', '2013']	domestic
university of minho	united nations university	2	['2018', '2018']	trans-continental
universidade federal de pelotas	university of london	5	['2004', '2005', '2006', '2013', '2017']	trans-continental
universidade federal de pelotas	johns hopkins university	6	['2006', '2007', '2010', '2013', '2016', '2017']	trans-continental
universidade federal de pelotas	aga khan university	3	['2006', '2013', '2017']	trans-continental
universidade federal de pelotas	university of north carolina at chapel hill	2	['2010', '2013']	trans-continental
universidade federal de pelotas	university of the witwatersrand	2	['2010', '2013']	trans-continental
universidade federal de pelotas	save the children	2	['2013', '2016']	trans-continental
ministry of health and family welfare	centers for disease control and prevention	2	['2010', '2017']	trans-continental
ministry of health and family welfare	world health organization	4	['2012', '2012', '2014', '2014']	trans-continental
ministry of health and family welfare	unicef	2	['2012', '2014']	trans-continental
ministry of health and family welfare	university of london	2	['2014', '2016']	trans-continental
national institute for space research	university of sao paulo	2	['2013', '2018']	domestic
